Flow_ID,duration,total_fiat,min_fiat,mean_fiat,max_fiat,total_biat,min_biat,mean_biat,max_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,mean_flowiat,max_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,Label,Source_PCAP
2928701250074712,0.1339108943939209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.935304622166672,985.7301050630005,0.1339108943939209,0.1339108943939209,0.1339108943939209,0.0,0.1339108943939209,0.1339108943939209,0.1339108943939209,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
2775162877512472,0.14125990867614746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.158298831873104,934.4477229036249,0.14125990867614746,0.14125990867614746,0.14125990867614746,0.0,0.14125990867614746,0.14125990867614746,0.14125990867614746,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
525204549680174,0.1342029571533203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.902801267747758,983.584883671352,0.1342029571533203,0.1342029571533203,0.1342029571533203,0.0,0.1342029571533203,0.1342029571533203,0.1342029571533203,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
9793432001131218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
2687667094618667,0.025638818740844727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.00671396821559,5148.443121902229,0.025638818740844727,0.025638818740844727,0.025638818740844727,0.0,0.025638818740844727,0.025638818740844727,0.025638818740844727,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
9589408543013146,0.1087808609008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38558716521282,1047.9784684171307,0.1087808609008789,0.1087808609008789,0.1087808609008789,0.0,0.1087808609008789,0.1087808609008789,0.1087808609008789,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
8028095537322232,0.1072089672088623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.655155926496718,4076.151569939533,0.1072089672088623,0.1072089672088623,0.1072089672088623,0.0,0.1072089672088623,0.1072089672088623,0.1072089672088623,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
718119122223228,0.15588998794555664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.829560296704138,2803.258924829854,0.15588998794555664,0.15588998794555664,0.15588998794555664,0.0,0.15588998794555664,0.15588998794555664,0.15588998794555664,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
5397818199681471,0.1541130542755127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.977485972243064,2835.5806849351097,0.1541130542755127,0.1541130542755127,0.1541130542755127,0.0,0.1541130542755127,0.1541130542755127,0.1541130542755127,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
451264385179504,0.14104509353637695,0.09545612335205078,5.888938903808594e-05,0.023864030838012695,0.04993915557861328,0.09570193290710449,1.6927719116210938e-05,0.023925483226776123,0.04638981819152832,70.89931134272955,9621.036549208398,3.814697265625e-06,0.01567167705959744,0.046298980712890625,0.021293466381606067,0.14104509353637695,0.14104509353637695,0.14104509353637695,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
7630382898800536,0.060127973556518555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.262388231328934,5654.605999325919,0.060127973556518555,0.060127973556518555,0.060127973556518555,0.0,0.060127973556518555,0.060127973556518555,0.060127973556518555,0.0,0.0,0.0,0.0,0.0,1,spotify1.pcap
